,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
476,ROOFTOP,"45 Central Rd, Clifton Springs VIC 3222, Australia",ChIJ8xRHkh471GoRoUn0n-mUE1Q,"45 Central Rd, Clifton Springs VIC 3222, Australia",-38.1626064,144.560776,1,3222,OK,street_address
477,ROOFTOP,"276 Jetty Rd, Curlewis VIC 3222, Australia",ChIJ5fO2EqQ71GoRfi1o155l_5c,"276 Jetty Rd, Curlewis VIC 3222, Australia",-38.1792223,144.5509534,1,3222,OK,street_address
478,GEOMETRIC_CENTER,"Portarlington Rd, Portarlington VIC 3223, Australia",EjNQb3J0YXJsaW5ndG9uIFJkLCBQb3J0YXJsaW5ndG9uIFZJQyAzMjIzLCBBdXN0cmFsaWE,"Portarlington Rd, Portarlington VIC 3223, Australia",-38.1297225,144.6229732,1,3223,OK,route
479,ROOFTOP,"17 Tareeda Way, Ocean Grove VIC 3226, Australia",ChIJh2fLR-841GoRwSGXilGtOWw,"17 Tareeda Way, Ocean Grove VIC 3226, Australia",-38.2577521,144.5498094,1,3226,OK,street_address
480,ROOFTOP,"TIA Hall, 12 Price, St Torquay VIC 3228, Australia",ChIJt7K3hjzNWwERM6qUbHeJj4c,"TIA Hall, 12 Price, St Torquay VIC 3228, Australia",-38.335281,144.32055,1,3228,OK,"church,establishment,place_of_worship,point_of_interest"
481,ROOFTOP,"25 Grossmans Rd, Torquay VIC 3228, Australia",ChIJVb1BdRBv1GoROrL4gzr3U2Y,"25 Grossmans Rd, Torquay VIC 3228, Australia",-38.3220358,144.3148411,1,3228,OK,street_address
482,ROOFTOP,"35 Boston Rd, Torquay VIC 3228, Australia",ChIJ9y5JXBNv1GoRkpmNEY1tRsc,"35 Boston Rd, Torquay VIC 3228, Australia",-38.33239,144.3189685,1,3228,OK,street_address
483,GEOMETRIC_CENTER,"Uniting Church Building,, Murch Cres, Anglesea VIC 3230, Australia",ChIJq6qqqi581GoRUklclfFL2LQ,"Uniting Church Building,, Murch Cres, Anglesea VIC 3230, Australia",-38.405655,144.186997,2,3230,OK,"establishment,place_of_worship,point_of_interest"
484,ROOFTOP,"103 Curdie St, Cobden VIC 3266, Australia",ChIJldwLOJXq0moRJ0NeVsU4pkk,"103 Curdie St, Cobden VIC 3266, Australia",-38.3278601,143.0687827,1,3266,OK,street_address
485,ROOFTOP,"3822 Cobden-Warrnambool Rd, Naringal VIC 3277, Australia",ChIJE7pARC5WzWoRIRu-ekr6sAk,"3822 Cobden-Warrnambool Rd, Naringal VIC 3277, Australia",-38.3959751,142.6938583,1,3277,OK,street_address
486,ROOFTOP,"186 Raglan Parade, Warrnambool VIC 3280, Australia",ChIJZ27lvZZNzWoRCE2wjawjdpk,"186 Raglan Parade, Warrnambool VIC 3280, Australia",-38.3831361,142.5145557,1,3280,OK,premise
487,ROOFTOP,"200 Timor St, Warrnambool VIC 3280, Australia",ChIJwze0XfhMzWoRye86FoBnSSk,"200 Timor St, Warrnambool VIC 3280, Australia",-38.384587,142.4807641,1,3280,OK,street_address
488,ROOFTOP,"25-33 Learmonth St, Portland VIC 3305, Australia",ChIJK1QFYW-XnaoRdf7SGDub_ls,"25/33 Learmonth St, Portland VIC 3305, Australia",-38.3274258,141.5991786,1,3305,OK,street_address
489,ROOFTOP,"1430 Western Highway, Rockbank VIC 3335, Australia",ChIJqwpRHEuL1moRv8GTdfFh_ig,"1430 Western Hwy, Rockbank VIC 3335, Australia",-37.748662,144.7162938,1,3335,OK,street_address
490,ROOFTOP,"19 Claret Ash Blvd, Melton West VIC 3337, Australia",ChIJWZcGAevs1moRqAt9FRBz3Ik,"19 Claret Ash Blvd, Melton West VIC 3337, Australia",-37.667556,144.5464173,1,3337,OK,premise
491,ROOFTOP,"1-5 Westmelton Dr, Melton West VIC 3337, Australia",ChIJFTRp1CHt1moR2f9RAEC8L4E,"1-5 West Melton Drive, Melton West VIC 3337, Australia",-37.6780696,144.5687012,1,3337,OK,street_address
492,ROOFTOP,"55 Palmerston St, Melton VIC 3337, Australia",ChIJ7QDm5hXt1moRRau7ydNQM48,"55 Palmerston St, Melton VIC 3337, Australia",-37.681518,144.582644,1,3337,OK,street_address
493,ROOFTOP,"222 Main St, Bacchus Marsh VIC 3340, Australia",ChIJewrY1GWV1moRKzxJk5biack,"222 Main St, Bacchus Marsh VIC 3340, Australia",-37.6763464,144.4424645,1,3340,OK,premise
494,ROOFTOP,"49 Lydiard St S, Ballarat Central VIC 3350, Australia",ChIJfYP9u_lE0WoRs6YpbAlpNic,"49 Lydiard St S, Ballarat Central VIC 3350, Australia",-37.5636298,143.8576949,1,3350,OK,street_address
495,ROOFTOP,"17 Dawson St N, Ballarat Central VIC 3350, Australia",ChIJE944MvZE0WoReFk-CNkIjdA,"17 Dawson St N, Ballarat Central VIC 3350, Australia",-37.5594398,143.8533425,1,3350,OK,street_address
496,ROOFTOP,"316 Walker St, Ballarat North VIC 3350, Australia",ChIJRxMGFMtF0WoRqJyCOE7jItY,"316 Walker St., Ballarat North VIC 3350, Australia",-37.5424049,143.8688123,1,3350,OK,street_address
497,ROOFTOP,"121 Gillies St S, Alfredton VIC 3350, Australia",ChIJ7finr11D0WoRpQXvO1IB-5s,"121 Gillies St S, Ballarat Central VIC 3350, Australia",-37.566043,143.816104,1,3350,OK,street_address
498,RANGE_INTERPOLATED,"410 York St, Ballarat East VIC 3350, Australia",Ei40MTAgWW9yayBTdCwgQmFsbGFyYXQgRWFzdCBWSUMgMzM1MCwgQXVzdHJhbGlh,"410 York St, Ballarat East VIC 3350, Australia",-37.5692136,143.8805767,1,3350,OK,street_address
499,ROOFTOP,"102 Eureka St, Ballarat East VIC 3350, Australia",ChIJJzFXuQFF0WoRPQLOQsAxC-Q,"102 Eureka St, Ballarat Central VIC 3350, Australia",-37.56717,143.8691391,1,3350,OK,street_address
500,ROOFTOP,"St Marys Anglican Church, 3512 Sunraysia Hwy, Lexton VIC 3352, Australia",ChIJ_-kuY0wM0WoR_MjIwKbtk0c,"St Marys Anglican Church, 3512 Sunraysia Hwy, Lexton VIC 3352, Australia",-37.277755,143.516983,1,3352,OK,street_address
501,ROOFTOP,"St Marys Anglican Church, 3512 Sunraysia Hwy, Lexton VIC 3352, Australia",ChIJ_-kuY0wM0WoR_MjIwKbtk0c,"St Marys Anglican Church, 3512 Sunraysia Hwy, Lexton VIC 3352, Australia",-37.277755,143.516983,1,3352,OK,street_address
502,ROOFTOP,"120 Yarrowee St, Sebastopol VIC 3356, Australia",ChIJ_wZqIEtb0WoREHRT87QUOq4,"120 Yarrowee St, Sebastopol VIC 3356, Australia",-37.5931861,143.8427748,1,3356,OK,street_address
503,ROOFTOP,"86 High St, Ararat VIC 3377, Australia",ChIJxVKhVMDx0WoRaF9F_AVycsg,"Church of Christ, 86 High St, Ararat VIC 3377, Australia",-37.283312,142.935914,1,3377,OK,"establishment,place_of_worship,point_of_interest"
504,RANGE_INTERPOLATED,"91 River Rd, Horsham VIC 3400, Australia",Eig5MSBSaXZlciBSZCwgSG9yc2hhbSBWSUMgMzQwMCwgQXVzdHJhbGlh,"91 River Rd, Horsham VIC 3400, Australia",-36.7304241,142.2025688,1,3400,OK,street_address
505,ROOFTOP,"289 Baillie St, Horsham VIC 3400, Australia",ChIJZYC9CbZazmoRsm7is8-O6iQ,"289 Baillie St, Horsham VIC 3400, Australia",-36.7119398,142.1851325,1,3400,OK,street_address
506,ROOFTOP,"162 Baillie St, Horsham VIC 3400, Australia",ChIJmX0pqE9FzmoR4JwcOraDA_c,"162 Baillie St, Horsham VIC 3400, Australia",-36.711285,142.199714,1,3400,OK,street_address
507,ROOFTOP,"162 Baillie St, Horsham VIC 3400, Australia",ChIJmX0pqE9FzmoR4JwcOraDA_c,"162 Baillie St, Horsham VIC 3400, Australia",-36.711285,142.199714,1,3400,OK,street_address
508,ROOFTOP,"17 Florence St, Horsham VIC 3400, Australia",ChIJf6oA461azmoRgxSz5GpK1nE,"17 Florence St, Horsham VIC 3402, Australia",-36.7031879,142.1861434,1,3400,OK,premise
509,ROOFTOP,"207 Gap Rd, Sunbury VIC 3429, Australia",ChIJl0UtAfT51moRXqdsFAaF6rY,"207 Gap Rd, Sunbury VIC 3429, Australia",-37.5779502,144.7025782,1,3429,OK,street_address
510,ROOFTOP,"35 Aitken St, Gisborne VIC 3437, Australia",ChIJ5-NxnqPk1moRiyU-Ri_S0bM,"35 Aitken St, Gisborne VIC 3437, Australia",-37.487085,144.591977,1,3437,OK,street_address
511,RANGE_INTERPOLATED,"66 Aitken St, Gisborne VIC 3437, Australia",Eio2NiBBaXRrZW4gU3QsIEdpc2Jvcm5lIFZJQyAzNDM3LCBBdXN0cmFsaWE,"66 Aitken St, Gisborne VIC 3437, Australia",-37.4907359,144.5909291,1,3437,OK,street_address
512,ROOFTOP,"31 Saunders Rd, New Gisborne VIC 3438, Australia",ChIJSwFn80Xj1moR3R-7sxPRmcE,"31 Saunders Rd, New Gisborne VIC 3438, Australia",-37.4693324,144.5981555,1,3438,OK,street_address
513,ROOFTOP,"247 Station Rd, New Gisborne VIC 3438, Australia",ChIJafdlaTjj1moRJqRC1HHADHY,"247 Station Rd, New Gisborne VIC 3438, Australia",-37.462099,144.5968475,1,3438,OK,street_address
514,ROOFTOP,"43 Ebden St, Kyneton VIC 3444, Australia",ChIJVU10Y4kY12oRPopnvQXVEbE,"43 Ebden St, Kyneton VIC 3444, Australia",-37.2471548,144.4504261,1,3444,OK,premise
515,ROOFTOP,"66 Blakeley Rd, Castlemaine VIC 3450, Australia",ChIJgW7rwjo312oRbyS5hnMjrFs,"66 Blakeley Rd, Castlemaine VIC 3450, Australia",-37.0435749,144.2275437,1,3450,OK,street_address
516,ROOFTOP,"53/55 Guava St, Red Cliffs VIC 3496, Australia",Ei41My81NSBHdWF2YSBTdCwgUmVkIENsaWZmcyBWSUMgMzQ5NiwgQXVzdHJhbGlh,"53/55 Guava St, Red Cliffs VIC 3496, Australia",-34.3101445,142.1912694,1,3496,OK,subpremise
517,ROOFTOP,"129 Tenth St, Mildura VIC 3500, Australia",ChIJB_ow83EDw2oR_ke_D0bxHYU,"129 Tenth St, Mildura VIC 3500, Australia",-34.1874866,142.158106,1,3500,OK,street_address
518,ROOFTOP,"247 Eleventh St, Mildura VIC 3500, Australia",ChIJjQ_1aXADw2oRMugh7i6lki4,"247 Eleventh St, Mildura VIC 3500, Australia",-34.190067,142.157509,1,3500,OK,street_address
519,ROOFTOP,"259/261 Eleventh St, Mildura VIC 3500, Australia",EjAyNTkvMjYxIEVsZXZlbnRoIFN0LCBNaWxkdXJhIFZJQyAzNTAwLCBBdXN0cmFsaWE,"259 - 261 Eleventh St, Mildura VIC 3500, Australia",-34.1877203,142.1548348,1,3500,OK,subpremise
520,ROOFTOP,"72 George St, Robinvale VIC 3549, Australia",ChIJ0VZpku_L3GoRtFsBcBVM4iU,"72 George St, Robinvale VIC 3549, Australia",-34.5866723,142.7768954,1,3549,OK,street_address
521,ROOFTOP,"757 McIvor Hwy, Junortoun VIC 3551, Australia",ChIJjUya3zJZ12oROZIxLWr0CfU,"757 McIvor Hwy, Junortoun VIC 3550, Australia",-36.7701376,144.3462659,1,3551,OK,street_address
522,ROOFTOP,"35-41 Forest St, Bendigo VIC 3550, Australia",ChIJiUmKZO5Z12oRYqXXYlL9pcY,"35-41 Forest Street, Bendigo VIC 3550, Australia",-36.758647,144.2748487,1,3550,OK,street_address
523,ROOFTOP,"42 Ophir St, Golden Square VIC 3555, Australia",ChIJ33j-_v9Z12oRFSdT3NW7_zI,"42 Ophir St, Golden Square VIC 3555, Australia",-36.7646215,144.2595031,1,3555,OK,street_address
524,GEOMETRIC_CENTER,"Pakenham St, Fremantle WA 6160, Australia",ChIJYy3mBHChMioRsrTFGpmuPec,"Pakenham St & Sturt St, Echuca VIC 3564, Australia",-32.054957,115.7449731,5,6160,OK,route
525,ROOFTOP,"8/2 King St, Swan Hill VIC 3585, Australia",Eio4LzIgS2luZyBTdCwgU3dhbiBIaWxsIFZJQyAzNTg1LCBBdXN0cmFsaWE,"8/2 King St, Swan Hill VIC 3585, Australia",-35.3280371,143.5568136,1,3585,OK,subpremise
526,RANGE_INTERPOLATED,"155 Verney Rd, Shepparton VIC 3630, Australia",Ei0xNTUgVmVybmV5IFJkLCBTaGVwcGFydG9uIFZJQyAzNjMwLCBBdXN0cmFsaWE,"155 Verney Rd, Shepparton VIC 3630, Australia",-36.3541614,145.4157465,1,3630,OK,street_address
527,ROOFTOP,"9 Pine Rd, Shepparton VIC 3630, Australia",ChIJVakugYCD2GoRW2O-7U4Tkmo,"9 Pine Rd, Shepparton VIC 3630, Australia",-36.357278,145.4034,1,3630,OK,street_address
528,RANGE_INTERPOLATED,"155 Verney Rd, Shepparton VIC 3630, Australia",Ei0xNTUgVmVybmV5IFJkLCBTaGVwcGFydG9uIFZJQyAzNjMwLCBBdXN0cmFsaWE,"155 Verney Rd, Shepparton VIC 3630, Australia",-36.3541614,145.4157465,1,3630,OK,street_address
529,RANGE_INTERPOLATED,"600 Wyndham St, Shepparton VIC 3630, Australia",Ei42MDAgV3luZGhhbSBTdCwgU2hlcHBhcnRvbiBWSUMgMzYzMCwgQXVzdHJhbGlh,"600 Wyndham St, Shepparton VIC 3630, Australia",-36.3975375,145.3961184,1,3630,OK,street_address
530,GEOMETRIC_CENTER,"Great Alpine Rd, Wangaratta VIC 3677, Australia",Ei9HcmVhdCBBbHBpbmUgUmQsIFdhbmdhcmF0dGEgVklDIDM2NzcsIEF1c3RyYWxpYQ,"Great Alpine Rd, Wangaratta VIC 3677, Australia",-36.3578379,146.3530649,1,3677,OK,route
531,ROOFTOP,"154 Melrose Dr, Wodonga VIC 3690, Australia",ChIJsTylqKhZIWsR2om--QPRzEQ,"154 Melrose Dr, Wodonga VIC 3690, Australia",-36.1330314,146.8652428,1,3690,OK,street_address
532,ROOFTOP,"87 Hansen St, Corryong VIC 3707, Australia",ChIJCWCx1cUQI2sRYgc2br9jLBk,"87 Hansen St, Corryong VIC 3707, Australia",-36.197095,147.902292,1,3707,OK,street_address
533,ROOFTOP,"35 Ferres Blvd, South Morang VIC 3752, Australia",ChIJ0c4UCl9J1moR3W0qo4_iPg8,"35 Ferres Blvd, South Morang VIC 3752, Australia",-37.6437458,145.0685701,1,3752,OK,street_address
534,ROOFTOP,"7 Commercial Dr, Wallan VIC 3756, Australia",ChIJuaiD1F6w12oRRZkJLOhUs3A,"7 Commercial Dr, Wallan VIC 3756, Australia",-37.4176184,145.00181,1,3756,OK,street_address
535,ROOFTOP,"28 Forest St, Whittlesea VIC 3757, Australia",ChIJu-CBJuK112oRs2DfMhspTY4,"28 Forest St., Whittlesea VIC 3757, Australia",-37.511696,145.1210132,1,3757,OK,street_address
536,ROOFTOP,"28 Forest St, Whittlesea VIC 3757, Australia",ChIJu-CBJuK112oRs2DfMhspTY4,"28 Forest St., Whittlesea VIC 3757, Australia",-37.511696,145.1210132,1,3757,OK,street_address
537,ROOFTOP,"1 Lilydale Rd, Healesville VIC 3777, Australia",ChIJ8630vhQqKGsRUjbcKWLEMiQ,"1 Lilydale Rd, Healesville VIC 3777, Australia",-37.657605,145.509361,1,3777,OK,street_address
538,ROOFTOP,"1139 Buxton-Marysville Rd, Marysville VIC 3779, Australia",ChIJa3Pq9OY9KGsRCzMLG5_niBQ,"1139 Buxton-Marysville Rd, Marysville VIC 3779, Australia",-37.508645,145.749749,1,3779,OK,street_address
539,ROOFTOP,"3039 Warburton Hwy, Millgrove VIC 3799, Australia",ChIJ2-9QKkktKGsR4Pc7PHBYYto,"3039 Warburton Hwy, Millgrove VIC 3799, Australia",-37.7552376,145.6526603,1,3799,OK,street_address
540,ROOFTOP,"Monash University Clayton Campus, 38 Exhibition Walk, Clayton VIC 3800, Australia",ChIJMbwDostq1moRAKEz2aQKv0c,"Monash University Clayton Campus, 38 Exhibition Walk, Clayton VIC 3800, Australia",-37.911867,145.134207,1,3800,OK,"church,establishment,place_of_worship,point_of_interest"
541,ROOFTOP,"58 Reema Blvd, Endeavour Hills VIC 3802, Australia",ChIJfW48mwAX1moRbXisR8hZcqw,"58 Reema Blvd, Endeavour Hills VIC 3802, Australia",-37.9739726,145.273621,1,3802,OK,premise
542,ROOFTOP,"58 Reema Blvd, Endeavour Hills VIC 3802, Australia",ChIJfW48mwAX1moRbXisR8hZcqw,"58 Reema Blvd, Endeavour Hills VIC 3802, Australia",-37.9739726,145.273621,1,3802,OK,premise
543,ROOFTOP,"2-8 Gleneagles Dr, Endeavour Hills VIC 3802, Australia",ChIJ6ZU1ulYW1moRFtU0NSOMy3c,"2-8 Gleneagles Dr, Endeavour Hills VIC 3802, Australia",-37.966261,145.263642,1,3802,OK,street_address
544,ROOFTOP,"11 Eastlink Dr, Hallam VIC 3803, Australia",ChIJx7cT9DAR1moR7bfqVDyHJb4,"11 Eastlink Dr, Hallam VIC 3803, Australia",-38.0129012,145.2560004,1,3803,OK,premise
545,ROOFTOP,"426 Princes Hwy, Narre Warren VIC 3805, Australia",ChIJqffPSawQ1moR3iYfhIKUMMk,"426 Princes Hwy, Narre Warren VIC 3805, Australia",-38.0255377,145.3065302,1,3805,OK,premise
546,ROOFTOP,"4/37F Fordholm Rd, Hampton Park VIC 3976, Australia",EjM0LzM3RiBGb3JkaG9sbSBSZCwgSGFtcHRvbiBQYXJrIFZJQyAzOTc2LCBBdXN0cmFsaWE,"4/37B Fordholm Rd, Hampton Park VIC 3805, Australia",-38.03522,145.265047,1,3976,OK,subpremise
547,ROOFTOP,"432-446 Centre Rd, Berwick VIC 3806, Australia",ChIJAYg2VxUa1moR7-hcJARslwo,"432-446 Centre Rd, Berwick VIC 3806, Australia",-38.050121,145.336149,1,3806,OK,street_address
548,GEOMETRIC_CENTER,"Timbarra Way, Berwick VIC 3806, Australia",ChIJ5Q5nn_cZ1moRmRF4KyQZJas,"Timbarra Hall, Timbarra Way, Berwick VIC 3806, Australia",-38.0246215,145.3260823,1,3806,OK,"establishment,point_of_interest"
549,ROOFTOP,"55 Peel St, Berwick VIC 3806, Australia",ChIJAW47kIMZ1moRo9_87J4txAQ,"55 Peel St, Berwick VIC 3806, Australia",-38.0315504,145.3539172,1,3806,OK,street_address
550,ROOFTOP,"432-446 Centre Rd, Berwick VIC 3806, Australia",ChIJAYg2VxUa1moR7-hcJARslwo,"432-446 Centre Rd, Berwick VIC 3806, Australia",-38.050121,145.336149,1,3806,OK,street_address
551,ROOFTOP,"54-60 Intrepid St, Berwick VIC 3806, Australia",ChIJq_Hl_iEa1moRbK71cna5cFA,"54-60 Intrepid St, Berwick VIC 3806, Australia",-38.0366543,145.3370321,1,3806,OK,street_address
552,ROOFTOP,"8 Oneil Rd, Beaconsfield VIC 3807, Australia",ChIJ5bCN7d0b1moRoQu5eJZpzbU,"Beaconsfield Community Centre, Oneil Rd, Beaconsfield VIC 3807, Australia",-38.0523143,145.3800879,2,3807,OK,"establishment,point_of_interest"
553,ROOFTOP,"7 Desmond Ct, Beaconsfield VIC 3807, Australia",ChIJwXyzXcMb1moRl-V3pEWNoVE,"7 Desmond Ct, Beaconsfield VIC 3807, Australia",-38.053413,145.375852,1,3807,OK,street_address
554,RANGE_INTERPOLATED,"1 Army Rd, Pakenham VIC 3810, Australia",EicxIEFybXkgUmQsIFBha2VuaGFtIFZJQyAzODEwLCBBdXN0cmFsaWE,"LOT 1 Army Rd, Pakenham VIC 3810, Australia",-38.0662519,145.4957899,1,3810,OK,street_address
555,GEOMETRIC_CENTER,"Church St, Nashville, TN, USA",ChIJCfyHUPJmZIgRIRPBsghzyVo,"Cnr Church St & Winters Ave, Drouin VIC 3818, Australia",36.1586982,-86.7900735,10,,OK,route
556,ROOFTOP,"155 Bowen St, Warragul VIC 3820, Australia",ChIJtUUH7QW-KWsR0DgdxRJWUxE,"155 Bowen St, Warragul VIC 3820, Australia",-38.145458,145.9292277,1,3820,OK,street_address
557,RANGE_INTERPOLATED,"69 Sutton St, Warragul VIC 3820, Australia",Eio2OSBTdXR0b24gU3QsIFdhcnJhZ3VsIFZJQyAzODIwLCBBdXN0cmFsaWE,"69 Sutton St, Warragul VIC 3820, Australia",-38.1509359,145.9273068,1,3820,OK,street_address
558,ROOFTOP,"36 George St, Moe VIC 3825, Australia",ChIJuWGb_24JKWsRrQluDk4gIxw,"36 George St, Moe VIC 3825, Australia",-38.1758248,146.2618918,1,3825,OK,premise
559,ROOFTOP,"69 Princes Dr, Morwell VIC 3840, Australia",ChIJ258xLAcSKWsRqEcrHL8RX2U,"69 Princes Dr, Morwell VIC 3840, Australia",-38.23269,146.384809,1,3840,OK,street_address
560,ROOFTOP,"50 Church St, Morwell VIC 3840, Australia",ChIJcaBeYh4SKWsRSQDd9KmkXxA,"50 Church St, Morwell VIC 3840, Australia",-38.234675,146.400107,1,3840,OK,street_address
561,ROOFTOP,"80 Henry St, Traralgon VIC 3844, Australia",ChIJh5zzrIAXKWsRrl7uk59h3Qo,"80 Henry St, Traralgon VIC 3844, Australia",-38.1969862,146.5222631,1,3844,OK,street_address
562,ROOFTOP,"453 Raymond St, Sale VIC 3850, Australia",ChIJ37nrS6gvL2sRONCLxDn1wOQ,"453 Raymond St, Sale VIC 3850, Australia",-38.103809,147.0651471,1,3850,OK,street_address
563,GEOMETRIC_CENTER,"Princes Hwy, Australia",ChIJLeIlv6vJ3moRYX-qBb91620,"Princes Hwy & Cobains Rd, Sale VIC 3850, Australia",-37.7891316,144.922894,1,,OK,route
564,RANGE_INTERPOLATED,"103 Bairnsdale-Dargo Rd, Bairnsdale VIC 3875, Australia",EjcxMDMgQmFpcm5zZGFsZS1EYXJnbyBSZCwgQmFpcm5zZGFsZSBWSUMgMzg3NSwgQXVzdHJhbGlh,"103 Bairnsdale-Dargo Rd, Bairnsdale VIC 3875, Australia",-37.8409091,147.5783205,1,3875,OK,street_address
565,ROOFTOP,"90 Jones Rd, Eagle Point VIC 3878, Australia",ChIJJW-OX_aCL2sRE8ZPBsqiOR0,"90 Jones Rd, Eagle Point VIC 3878, Australia",-37.9163397,147.6744974,1,3878,OK,street_address
566,ROOFTOP,"141 Princes Hwy, Lakes Entrance VIC 3909, Australia",ChIJXd9WTjJeJWsRUuXWGYEys2Y,"141 Princes Hwy, Lakes Entrance VIC 3909, Australia",-37.8649222,148.0203816,1,3909,OK,street_address
567,ROOFTOP,"185 North Rd, Langwarrin VIC 3910, Australia",ChIJxS6EKKwL1moRX5cRGiB3w4k,"185 North Rd, Langwarrin VIC 3910, Australia",-38.164565,145.189363,1,3910,OK,street_address
568,ROOFTOP,"99 The Crescent, Tyabb VIC 3913, Australia",ChIJzZYlNxjh1WoRlpZSz9dIGG0,"99 The Crescent, Tyabb VIC 3913, Australia",-38.2611304,145.1914243,1,3913,OK,street_address
569,ROOFTOP,"370 Craigie Rd, Mount Martha VIC 3934, Australia",ChIJ-3F-y2jc1WoRL_LaietdNUY,"370 Craigie Rd, Mount Martha VIC 3934, Australia",-38.2652754,145.0697186,1,3934,OK,street_address
570,ROOFTOP,"4 Mine Rd, Korumburra VIC 3950, Australia",ChIJVYE9euofKmsRgTPdZYgsGVs,"4 Mine Rd, Korumburra VIC 3950, Australia",-38.4345415,145.824959,1,3950,OK,street_address
571,ROOFTOP,"195 Hallam Rd, Lynbrook VIC 3975, Australia",ChIJcUre-qkR1moRIdRmH_KoyY0,"195 Hallam Rd, Lynbrook VIC 3975, Australia",-38.0454423,145.264044,1,3975,OK,street_address
572,ROOFTOP,"49-51 Cameron St, Cranbourne VIC 3977, Australia",ChIJw44ITrwP1moR-qkBZ4bfwuQ,"49-51 Cameron St, Cranbourne East VIC 3977, Australia",-38.1158543,145.2891115,1,3977,OK,street_address
573,RANGE_INTERPOLATED,"129 Sladen St, Cranbourne VIC 3977, Australia",Ei0xMjkgU2xhZGVuIFN0LCBDcmFuYm91cm5lIFZJQyAzOTc3LCBBdXN0cmFsaWE,"129 Sladen St, Cranbourne VIC 3977, Australia",-38.1124822,145.2789505,1,3977,OK,street_address
574,ROOFTOP,"69 Wadhurst Dr, Boronia VIC 3155, Australia",ChIJeSs7hG481moROVV0jprdf44,"69 Wadhurst Dr, Boronia VIC 3155, Australia",-37.8667946,145.2540197,1,3155,OK,premise
575,ROOFTOP,"60 Heaths Ct, Mill Park VIC 3082, Australia",ChIJTbe0DnBJ1moR3Wp2NAH2saw,"60 Heaths Ct, Mill Park VIC 3082, Australia",-37.6570843,145.0834099,1,3082,OK,premise
576,ROOFTOP,"76 Albert St, Mordialloc VIC 3195, Australia",ChIJTyHCxJ5t1moRH6UerQZG3ak,"76 Albert St, Mordialloc VIC 3195, Australia",-38.0076317,145.0889704,1,3195,OK,street_address
577,ROOFTOP,"3-5 Princes Domain Dr, Hallam VIC 3803, Australia",ChIJvRjcDdQW1moR5wFOYQK1QM8,"3-5 Princes Domain Dr, Hallam VIC 3803, Australia",-38.0042854,145.2648042,1,3803,OK,street_address
578,ROOFTOP,"32 Halley Ave, Camberwell VIC 3124, Australia",ChIJw-D6M75B1moRQ3R4H7-GCSE,"32 Halley Ave, Camberwell VIC 3124, Australia",-37.846888,145.0723123,1,3124,OK,street_address
579,ROOFTOP,"52 Boundary Rd, Carrum Downs VIC 3201, Australia",ChIJ425ebwYN1moRG5TSDe3DlWE,"52 Boundary Rd, Carrum Downs VIC 3201, Australia",-38.0842824,145.1770403,1,3201,OK,street_address
580,ROOFTOP,"23 David St, Brunswick VIC 3056, Australia",ChIJ6W7IXktD1moR7ODYVUnkW6I,"23 David St, Brunswick VIC 3056, Australia",-37.770455,144.9622806,1,3056,OK,premise
581,ROOFTOP,"25 McCarthy Rd, Monbulk VIC 3793, Australia",ChIJ9RTxZtMl1moRWUECUF2hY-M,"25 McCarthy Rd, Monbulk VIC 3793, Australia",-37.863707,145.396971,1,3793,OK,"establishment,health,point_of_interest"
582,GEOMETRIC_CENTER,"Magpie Ln, Millgrove VIC 3799, Australia",EihNYWdwaWUgTG4sIE1pbGxncm92ZSBWSUMgMzc5OSwgQXVzdHJhbGlh,"Magpie Ln, East Warburton VIC 3799, Australia",-37.7269252,145.7613701,1,3799,OK,route
583,ROOFTOP,"536-540 Springvale Rd, Springvale South VIC 3172, Australia",ChIJ3TJ6vlAT1moRxhE_YAzMyF8,"536-540 Springvale Rd, Springvale VIC 3171, Australia",-37.974169,145.147561,1,3172,OK,street_address
584,ROOFTOP,"329-335 Greens Rd, Keysborough VIC 3173, Australia",ChIJSVO5bAcT1moR4tcVWTITSoY,"329-335 Greens Rd, Keysborough VIC 3173, Australia",-38.010703,145.180425,1,3173,OK,street_address
585,ROOFTOP,"42 Rutland Rd, Box Hill VIC 3128, Australia",ChIJ0VfBHbBA1moRdLLycj8Wurw,"42 Rutland Rd, Box Hill VIC 3128, Australia",-37.820264,145.126468,1,3128,OK,street_address
586,ROOFTOP,"20 Joseph Rd, Footscray VIC 3011, Australia",ChIJLQQSTZld1moRhvpc6dwz_-U,"20 Joseph Rd, Footscray VIC 3011, Australia",-37.798607,144.9123061,1,3011,OK,street_address
587,RANGE_INTERPOLATED,"1726 Sturt St, Alfredton VIC 3350, Australia",EiwxNzI2IFN0dXJ0IFN0LCBBbGZyZWR0b24gVklDIDMzNTAsIEF1c3RyYWxpYQ,"1726 Sturt Street West, Alfredton VIC 3350, Australia",-37.5522558,143.810253,1,3350,OK,street_address
588,GEOMETRIC_CENTER,"Ellis St, Flora Hill VIC 3550, Australia",,"Ellis St, Flora Hill VIC 3550, Australia",-36.7750624,144.2965773,1,3550,OK,route
